field_1,CN,PLT_CN,PREV_SIT_C,INVYR,STATECD,UNITCD,COUNTYCD,PLOT,CONDID,TREE,SPCD,DIA,HT,AGEDIA,SPGRPCD,SITREE,SIBASE,SUBP,AZIMUTH,DIST,METHOD,SITREE_EST,VALIDCD,CREATED_BY,CREATED_DA,CREATED_IN,MODIFIED_B,MODIFIED_D,MODIFIED_I,CYCLE,SUBCYCLE,AGECHKCD_R,AGE_DETERM,CCLCD_RMRS,DAMAGE_AGE,SIBASE_AGE,SITETRCD_R,SITE_AGE_T,SITE_TREE_,SITREE_EQU,TREECLCD_R,TREE_ACT_R,YEAR_AGE_T,LAT,LON,AVG_TEMP(bioclim),SOC%weight(USA48)5cm,TOT_N%weight(USA48)5cm,SOC(USA48)15cm,TOT_N(USA48)15cm,AVG_SOC,AVG_TOTN,CN_RATIO(USA48),FIA_avg_soil_c,FIA_avg_soil_n,FIA_CN_RATIO,SOC(ORNL)g/m2,TOTN(ORNL)g/m2,CN_RATIO(ORNL)
3523,4.30E+14,2.90E+14,NA,2015,12,4,21,85,1,1,111,13.2,73,39,1,77,50,NA,NA,NA,1,NA,1,NA,9/6/2016,489998,NA,3/8/2017,489998,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.188766,-81.60297,23.32886,61,61,48,51,54.5,56,0.973214286,NA,NA,#VALUE!,25.11639977,0.545073,46.07896515
3524,4.30E+14,2.90E+14,NA,2015,12,4,21,87,2,1,111,12.4,51,51,1,50,50,NA,NA,NA,1,NA,1,NA,9/6/2016,489998,NA,3/8/2017,489998,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.02819,-81.248693,23.45864,95,95,96,85,95.5,90,1.061111111,NA,NA,#VALUE!,25.11639977,0.545073,46.07896515
3525,4.30E+14,2.90E+14,NA,2015,12,4,21,91,1,1,111,9.7,53,50,1,52,50,NA,NA,NA,1,NA,1,NA,9/6/2016,489998,NA,3/8/2017,489998,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.176571,-81.463896,23.25266,56,56,31,25,43.5,40.5,1.074074074,NA,NA,#VALUE!,25.11639977,0.545073,46.07896515
3526,4.30E+14,2.90E+14,NA,2015,12,4,21,119,2,1,111,7.6,32,14,1,58,50,NA,NA,NA,1,NA,1,NA,9/6/2016,489998,NA,3/8/2017,489998,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.328545,-81.533797,23.32886,19,25,16,18,17.5,21.5,0.813953488,NA,NA,#VALUE!,25.11639977,0.545073,46.07896515
3527,4.30E+14,2.90E+14,NA,2015,12,4,21,124,2,1,111,6.9,40,33,1,46,50,NA,NA,NA,1,NA,1,NA,9/6/2016,489998,NA,3/8/2017,489998,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.939583,-81.284182,23.6077,156,155,171,141,163.5,148,1.10472973,NA,NA,#VALUE!,25.11639977,0.545073,46.07896515
3528,4.30E+14,2.90E+14,NA,2015,12,4,25,35,1,1,111,8.6,56,30,1,65,50,NA,NA,NA,1,NA,1,NA,9/6/2016,489998,NA,3/8/2017,489998,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.382516,-80.768006,24.32199,217,187,228,151,222.5,169,1.316568047,NA,NA,#VALUE!,25.11639977,0.545073,46.07896515
3529,4.30E+14,2.90E+14,NA,2015,12,4,25,39,1,1,111,11,65,60,1,61,50,NA,NA,NA,1,NA,1,NA,9/6/2016,489998,NA,3/8/2017,489998,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.386496,-80.631696,24.33811,252,169,228,147,240,158,1.518987342,NA,NA,#VALUE!,25.11639977,0.545073,46.07896515
3530,4.30E+14,2.90E+14,NA,2015,12,4,43,58,1,1,121,12.2,54,50,1,52,50,NA,NA,NA,1,NA,1,NA,9/6/2016,489998,NA,3/8/2017,489998,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.837546,-81.493982,22.77631,14,13,10,12,12,12.5,0.96,NA,NA,#VALUE!,25.11639977,0.545073,46.07896515
3531,4.30E+14,2.90E+14,NA,2015,12,4,43,120,1,1,111,6.1,38,14,1,66,50,NA,NA,NA,1,NA,1,NA,9/6/2016,489998,NA,3/8/2017,489998,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.973952,-81.432505,22.77631,17,12,12,13,14.5,12.5,1.16,NA,NA,#VALUE!,23.9673996,0.545073,43.97099031
3532,4.30E+14,2.90E+14,NA,2015,12,4,43,120,2,1,111,6.1,38,14,1,66,50,NA,NA,NA,1,NA,1,NA,9/6/2016,489998,NA,3/8/2017,489998,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.973952,-81.432505,22.77631,17,12,12,13,14.5,12.5,1.16,NA,NA,#VALUE!,23.9673996,0.545073,43.97099031
3533,4.30E+14,2.90E+14,NA,2015,12,4,71,28,2,1,111,13,50,25,1,63,50,NA,NA,NA,1,NA,1,NA,9/6/2016,489998,NA,3/8/2017,489998,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.653727,-81.587379,23.26539,14,27,11,19,12.5,23,0.543478261,NA,NA,#VALUE!,25.11639977,0.545073,46.07896515
3534,4.30E+14,2.90E+14,NA,2015,12,4,71,30,1,1,111,8.7,56,41,1,58,50,NA,NA,NA,1,NA,1,NA,9/6/2016,489998,NA,3/8/2017,489998,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.342906,-81.669707,23.41388,31,37,20,20,25.5,28.5,0.894736842,NA,NA,#VALUE!,25.11639977,0.545073,46.07896515
3535,4.30E+14,2.90E+14,NA,2015,12,4,71,36,2,1,111,10.9,55,37,1,59,50,NA,NA,NA,1,NA,1,NA,9/6/2016,489998,NA,3/8/2017,489998,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.525776,-81.714914,23.34355,11,8,6,8,8.5,8,1.0625,NA,NA,#VALUE!,25.11639977,0.545073,46.07896515
3536,4.30E+14,2.90E+14,NA,2015,12,4,71,55,2,1,111,6.8,44,50,1,43,50,NA,NA,NA,1,NA,1,NA,9/6/2016,489998,NA,3/8/2017,489998,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.753682,-81.983915,23.29555,14,22,5,10,9.5,16,0.59375,NA,NA,#VALUE!,25.11639977,0.545073,46.07896515
3537,4.30E+14,2.90E+14,NA,2015,12,4,71,74,1,1,111,10.1,42,15,1,69,50,NA,NA,NA,1,NA,1,NA,9/6/2016,489998,NA,3/8/2017,489998,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.577233,-81.733878,23.34355,13,9,13,4,13,6.5,2,NA,NA,#VALUE!,25.11639977,0.545073,46.07896515
3538,4.30E+14,2.90E+14,NA,2015,12,4,85,2,2,1,111,12.5,43,35,1,48,50,NA,NA,NA,1,NA,1,NA,9/6/2016,489998,NA,3/8/2017,489998,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.010923,-80.13859,23.33304,45,62,20,46,32.5,54,0.601851852,NA,NA,#VALUE!,0,0.545073,0
3539,4.30E+14,2.90E+14,NA,2015,12,4,85,11,1,1,111,15.7,56,34,1,62,50,NA,NA,NA,1,NA,1,NA,9/6/2016,489998,NA,3/8/2017,489998,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.127422,-80.546662,22.98119,182,101,185,92,183.5,96.5,1.901554404,NA,NA,#VALUE!,25.11639977,0.545073,46.07896515
3540,4.30E+14,2.90E+14,NA,2015,12,4,85,15,1,1,111,9.7,59,35,1,65,50,NA,NA,NA,1,NA,1,NA,9/6/2016,489998,NA,3/8/2017,489998,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.959581,-80.185607,23.2674,48,42,27,39,37.5,40.5,0.925925926,NA,NA,#VALUE!,25.11639977,0.545073,46.07896515
3541,4.30E+14,2.90E+14,NA,2015,12,4,85,31,2,1,111,18,54,60,1,50,50,NA,NA,NA,1,NA,1,NA,9/6/2016,489998,NA,3/8/2017,489998,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.175389,-80.388999,23.01599,9,16,11,10,10,13,0.769230769,NA,NA,#VALUE!,25.11639977,0.545073,46.07896515
3542,4.30E+14,2.90E+14,NA,2015,12,4,99,79,1,1,111,9.7,31,20,1,47,50,NA,NA,NA,1,NA,1,NA,9/6/2016,489998,NA,3/8/2017,489998,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.862978,-80.226781,23.2674,176,90,135,39,155.5,64.5,2.410852713,NA,NA,#VALUE!,25.11639977,0.545073,46.07896515
3543,4.30E+14,2.90E+14,NA,2015,12,4,99,104,1,1,111,11,49,23,1,64,50,NA,NA,NA,1,NA,1,NA,9/6/2016,489998,NA,3/8/2017,489998,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.796301,-80.392806,23.30009,26,39,31,33,28.5,36,0.791666667,NA,NA,#VALUE!,25.11639977,0.545073,46.07896515
3544,5.39E+14,3.75E+14,NA,2016,12,1,1,14,1,1,111,10.7,62,12,1,100,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.60143,-82.577132,20.70206,14,17,11,9,12.5,13,0.961538462,NA,NA,#VALUE!,8.917019844,0.545073,16.35931305
3545,5.39E+14,3.75E+14,NA,2016,12,1,1,20,3,1,111,7.6,59,16,1,86,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.914965,-82.508599,20.34897,72,100,15,41,43.5,70.5,0.617021277,NA,NA,#VALUE!,8.917019844,0.545073,16.35931305
3546,5.39E+14,3.75E+14,NA,2016,12,1,3,6,2,1,111,12.8,82,29,1,93,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.301147,-82.151508,20.00641,79,82,31,63,55,72.5,0.75862069,NA,NA,#VALUE!,23.9673996,0.545073,43.97099031
3547,5.39E+14,3.75E+14,NA,2016,12,1,3,9,1,1,111,7,54,18,1,77,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.196603,-82.16757,19.88092,55,29,21,12,38,20.5,1.853658537,NA,NA,#VALUE!,23.9673996,0.545073,43.97099031
3548,5.39E+14,3.75E+14,NA,2016,12,1,3,15,1,1,121,13.7,89,76,1,77,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.367305,-82.277202,19.82829,88,34,19,11,53.5,22.5,2.377777778,NA,NA,#VALUE!,23.9673996,0.545073,43.97099031
3549,5.39E+14,3.75E+14,NA,2016,12,1,3,24,1,1,111,6.2,36,14,1,64,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.206709,-82.365342,19.78861,53,25,17,9,35,17,2.058823529,NA,NA,#VALUE!,23.9673996,0.545073,43.97099031
3550,5.39E+14,3.75E+14,NA,2016,12,1,3,25,1,1,121,12.3,78,65,1,70,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.28118,-82.4373,19.78861,62,26,22,19,42,22.5,1.866666667,NA,NA,#VALUE!,23.9673996,0.545073,43.97099031
3551,5.39E+14,3.75E+14,NA,2016,12,1,3,33,2,1,111,6.4,56,16,1,83,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.423008,-82.237608,19.82829,22,25,14,13,18,19,0.947368421,NA,NA,#VALUE!,23.9673996,0.545073,43.97099031
3552,5.39E+14,3.75E+14,NA,2016,12,1,3,147,1,1,111,13.8,96,67,1,90,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.430914,-82.302421,19.82829,62,22,18,7,40,14.5,2.75862069,NA,NA,#VALUE!,23.9673996,0.545073,43.97099031
3553,5.39E+14,3.75E+14,NA,2016,12,1,3,151,2,1,111,10.8,92,68,1,86,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.347794,-82.328449,19.82829,66,31,21,13,43.5,22,1.977272727,NA,NA,#VALUE!,23.9673996,0.545073,43.97099031
3554,5.39E+14,3.75E+14,NA,2016,12,1,3,181,1,1,111,7.9,45,46,1,45,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.527058,-82.374419,19.65466,76,32,218,125,147,78.5,1.872611465,NA,NA,#VALUE!,57.61999893,0.545073,105.7106093
3555,5.39E+14,3.75E+14,NA,2016,12,1,3,181,2,1,111,7.9,45,46,1,45,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.527058,-82.374419,19.65466,76,32,218,125,147,78.5,1.872611465,NA,NA,#VALUE!,57.61999893,0.545073,105.7106093
3556,5.39E+14,3.75E+14,NA,2016,12,1,7,4,1,1,111,7.5,45,28,1,55,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.975596,-82.205959,20.18664,61,24,44,10,52.5,17,3.088235294,NA,NA,#VALUE!,8.051400185,0.545073,14.77123282
3557,5.39E+14,3.75E+14,NA,2016,12,1,7,6,1,1,111,9.2,65,21,1,84,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.062565,-82.107426,20.07779,53,53,16,13,34.5,33,1.045454545,NA,NA,#VALUE!,8.051400185,0.545073,14.77123282
3558,5.39E+14,3.75E+14,NA,2016,12,1,7,6,2,2,111,9.2,65,21,1,84,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.062565,-82.107426,20.07779,53,53,16,13,34.5,33,1.045454545,NA,NA,#VALUE!,8.051400185,0.545073,14.77123282
3559,5.39E+14,3.75E+14,NA,2016,12,1,7,12,1,1,131,10.6,67,19,2,98,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.88217,-82.359653,20.27419,51,32,16,17,33.5,24.5,1.367346939,NA,NA,#VALUE!,8.051400185,0.545073,14.77123282
3560,5.39E+14,3.75E+14,NA,2016,12,1,7,14,1,1,111,9.1,64,38,1,68,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.123352,-82.090023,20.07779,85,86,71,62,78,74,1.054054054,NA,NA,#VALUE!,8.051400185,0.545073,14.77123282
3561,5.39E+14,3.75E+14,NA,2016,12,1,7,20,1,1,111,7.6,57,28,1,68,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.96798,-82.118022,20.28267,37,29,22,12,29.5,20.5,1.43902439,NA,NA,#VALUE!,8.051400185,0.545073,14.77123282
3562,5.39E+14,3.75E+14,NA,2016,12,1,19,3,1,1,121,7.9,38,18,1,58,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.11303,-81.926711,20.28551,29,31,18,32,23.5,31.5,0.746031746,NA,NA,#VALUE!,8.051400185,0.545073,14.77123282
3563,5.39E+14,3.75E+14,NA,2016,12,1,19,5,1,1,111,9.1,61,31,1,69,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.960192,-81.837607,20.29767,23,14,12,5,17.5,9.5,1.842105263,NA,NA,#VALUE!,8.051400185,0.545073,14.77123282
3564,5.39E+14,3.75E+14,NA,2016,12,1,19,11,1,1,111,10.7,75,35,1,81,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.777368,-81.967688,20.5099,15,3,10,3,12.5,3,4.166666667,NA,NA,#VALUE!,8.796859741,0.545073,16.13886533
3565,5.39E+14,3.75E+14,NA,2016,12,1,19,11,2,2,111,10.7,75,35,1,81,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.777368,-81.967688,20.5099,15,3,10,3,12.5,3,4.166666667,NA,NA,#VALUE!,8.796859741,0.545073,16.13886533
3566,5.39E+14,3.75E+14,NA,2016,12,1,19,14,1,1,121,12.7,62,67,1,55,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.961466,-81.719453,20.36319,12,10,14,8,13,9,1.444444444,NA,NA,#VALUE!,23.9673996,0.545073,43.97099031
3567,5.39E+14,3.75E+14,NA,2016,12,1,19,27,1,1,121,5,28,8,1,84,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.882656,-81.737453,20.36319,34,19,17,10,25.5,14.5,1.75862069,NA,NA,#VALUE!,23.9673996,0.545073,43.97099031
3568,5.39E+14,3.75E+14,NA,2016,12,1,19,29,1,1,111,16.5,89,60,1,85,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.875973,-81.888117,20.29767,38,26,18,14,28,20,1.4,NA,NA,#VALUE!,8.796859741,0.545073,16.13886533
3569,5.39E+14,3.75E+14,NA,2016,12,1,23,15,1,1,827,13.6,61,48,28,61,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.064205,-82.529616,20.15058,87,69,39,49,63,59,1.06779661,NA,NA,#VALUE!,8.051400185,0.545073,14.77123282
3570,5.39E+14,3.75E+14,NA,2016,12,1,23,15,2,2,827,13.6,61,48,28,61,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.064205,-82.529616,20.15058,87,69,39,49,63,59,1.06779661,NA,NA,#VALUE!,8.051400185,0.545073,14.77123282
3571,5.39E+14,3.75E+14,NA,2016,12,1,23,27,1,1,131,9.7,78,20,2,111,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.904067,-82.595182,20.34897,36,31,15,11,25.5,21,1.214285714,NA,NA,#VALUE!,8.917019844,0.545073,16.35931305
3572,5.39E+14,3.75E+14,NA,2016,12,1,23,33,1,1,111,8,64,16,1,92,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.322068,-82.772509,19.96473,98,71,42,62,70,66.5,1.052631579,NA,NA,#VALUE!,8.051400185,0.545073,14.77123282
3573,5.39E+14,3.75E+14,NA,2016,12,1,23,35,1,1,121,13,73,77,1,63,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.221066,-82.477845,19.78861,81,29,22,9,51.5,19,2.710526316,NA,NA,#VALUE!,23.9673996,0.545073,43.97099031
3574,5.39E+14,3.75E+14,NA,2016,12,1,23,37,1,1,131,8.7,65,19,2,95,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.993873,-82.582482,20.34897,20,17,13,6,16.5,11.5,1.434782609,NA,NA,#VALUE!,8.917019844,0.545073,16.35931305
3575,5.39E+14,3.75E+14,NA,2016,12,1,23,47,1,1,111,10,80,52,1,78,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.369349,-82.577399,19.70068,93,31,33,14,63,22.5,2.8,NA,NA,#VALUE!,8.051400185,0.545073,14.77123282
3576,5.39E+14,3.75E+14,NA,2016,12,1,23,192,1,1,111,6.9,50,18,1,72,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.353295,-82.477688,19.75744,62,31,29,12,45.5,21.5,2.11627907,NA,NA,#VALUE!,23.9673996,0.545073,43.97099031
3577,5.39E+14,3.75E+14,NA,2016,12,1,23,216,1,1,111,12.8,96,87,1,87,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.266018,-82.520936,19.84337,108,45,32,21,70,33,2.121212121,NA,NA,#VALUE!,23.9673996,0.545073,43.97099031
3578,5.39E+14,3.75E+14,NA,2016,12,1,29,35,2,1,111,9.8,56,17,1,81,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.432564,-83.075922,20.47845,106,107,18,26,62,66.5,0.932330827,NA,NA,#VALUE!,16.89570045,0.545073,30.99713332
3579,5.39E+14,3.75E+14,NA,2016,12,1,29,35,3,2,111,7.3,58,13,1,93,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.432564,-83.075922,20.47845,106,107,18,26,62,66.5,0.932330827,NA,NA,#VALUE!,16.89570045,0.545073,30.99713332
3580,5.39E+14,3.75E+14,NA,2016,12,1,29,103,1,1,111,5.5,42,13,1,74,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.703253,-82.983376,20.42019,18,16,14,7,16,11.5,1.391304348,NA,NA,#VALUE!,8.917019844,0.545073,16.35931305
3581,5.39E+14,3.75E+14,NA,2016,12,1,29,105,1,1,111,6.5,50,22,1,66,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.729453,-83.07684,20.1694,30,17,22,5,26,11,2.363636364,NA,NA,#VALUE!,8.917019844,0.545073,16.35931305
3582,5.39E+14,3.75E+14,NA,2016,12,1,31,34,1,1,121,10.5,58,35,1,62,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.194973,-81.474961,20.60108,26,28,21,17,23.5,22.5,1.044444444,NA,NA,#VALUE!,23.9673996,0.545073,43.97099031
3583,5.39E+14,3.75E+14,NA,2016,12,1,31,47,1,1,111,11.6,69,37,1,74,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.266891,-81.892246,20.16679,,,,,0,0,#DIV/0!,NA,NA,#VALUE!,23.9673996,0.545073,43.97099031
3584,5.39E+14,3.75E+14,NA,2016,12,1,31,49,1,1,111,8,74,31,1,83,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.273105,-82.018749,20.00641,50,28,46,76,48,52,0.923076923,NA,NA,#VALUE!,23.9673996,0.545073,43.97099031
3585,5.39E+14,3.75E+14,NA,2016,12,1,31,56,1,1,111,14.4,97,38,1,101,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.271526,-81.596616,20.77099,19,11,33,86,26,48.5,0.536082474,NA,NA,#VALUE!,23.9673996,0.545073,43.97099031
3586,5.39E+14,3.75E+14,NA,2016,12,1,35,16,1,1,111,7.5,49,33,1,55,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.337629,-81.360209,21.02628,67,36,20,11,43.5,23.5,1.85106383,NA,NA,#VALUE!,23.9673996,0.545073,43.97099031
3587,5.39E+14,3.75E+14,NA,2016,12,1,35,21,1,1,111,9.6,63,16,1,91,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.49299,-81.455533,21.02628,23,21,14,9,18.5,15,1.233333333,NA,NA,#VALUE!,23.9673996,0.545073,43.97099031
3588,5.39E+14,3.75E+14,NA,2016,12,1,35,35,2,1,111,7.6,43,17,1,66,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.494833,-81.286877,21.06447,67,89,54,78,60.5,83.5,0.724550898,NA,NA,#VALUE!,23.9673996,0.545073,43.97099031
3589,5.39E+14,3.75E+14,NA,2016,12,1,41,6,1,1,111,14.7,93,48,1,93,50,NA,NA,NA,1,NA,1,NA,5/31/2018,126144,NA,6/6/2018,126144,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.588187,-82.700594,20.67275,105,129,32,44,68.5,86.5,0.791907514,NA,NA,#VALUE!,8.917019844,0.545073,16.35931305
