,Modeled_Diameter,Age,Tree_Density,Temperature,Aridity,Modeled_Biomass,Lat,Long
19008,5.461140348,40,2000,19.5916996,0.9636,10064.90679,3347316.774,123512.8474
19009,5.412916236,40,2000,19.5874996,0.9592,9928.625432,3347316.774,125327.4898
19010,5.486728503,40,2000,19.5874996,0.9611,10260.00914,3347316.774,126234.8109
19011,5.476286422,40,2000,19.5541992,0.9625,10198.22161,3347316.774,128049.4533
19012,5.468305535,40,2000,19.5541992,0.9622,10098.89276,3347316.774,128956.7744
19013,5.366574444,40,2000,19.5832996,0.9619,9682.709077,3347316.774,130771.4168
19014,5.406142182,40,2000,19.5832996,0.9591,9971.685019,3347316.774,131678.7379
19015,5.502407514,40,2000,19.5832996,0.9604,10302.77811,3347316.774,133493.3803
19016,5.592892435,40,2000,19.5832996,0.9594,10659.58207,3347316.774,138029.9861
19017,5.441909428,40,2000,19.5916996,0.9577,10239.848,3347316.774,138937.3073
19018,5.484977755,40,2000,19.6000004,0.9566,10319.49817,3347316.774,139844.6285
19019,5.439240122,40,2000,19.6292,0.9583,10081.06896,3347316.774,141659.2708
19020,5.552816771,40,2000,19.6499996,0.9548,10479.57208,3347316.774,143473.9131
19021,5.414933197,40,2000,19.6457996,0.9533,9943.620021,3347316.774,147103.1978
19022,5.330844524,40,2000,19.6042004,0.9533,9804.752174,3347316.774,148010.519
19023,5.488474605,40,2000,19.5958004,0.9559,10217.71505,3347316.774,148917.8401
19024,5.323731663,40,2000,19.5750008,0.9561,9599.229453,3347316.774,149825.1613
19025,5.425064893,40,2000,19.5583,0.9613,9961.590406,3347316.774,153454.446
19026,5.491654445,40,2000,19.5625,0.9623,10232.91563,3347316.774,157991.0518
19027,5.537893442,40,2000,19.5792007,0.9605,10349.24658,3347316.774,158898.373
19028,5.489744002,40,2000,19.5750008,0.9597,10278.87548,3347316.774,159805.6942
19029,5.47244263,40,2000,19.5708008,0.9606,10339.63047,3347316.774,160713.0153
19030,5.424091152,40,2000,19.5874996,0.9608,9934.332487,3347316.774,162527.6577
19031,5.452306381,40,2000,19.5792007,0.9622,10158.81974,3347316.774,163434.9788
19032,5.47792219,40,2000,19.5792007,0.9623,10337.91108,3347316.774,164342.3
19033,5.446392538,40,2000,19.5750008,0.9622,10131.88137,3347316.774,166156.9423
19034,5.450651653,40,2000,19.5750008,0.9638,10192.84004,3347316.774,168878.9059
19035,5.525908179,40,2000,19.5708008,0.9665,10344.26599,3347316.774,170693.5482
19036,5.348120356,40,2000,19.5958004,0.9639,9690.100185,3347316.774,171600.8694
19037,5.331474078,40,2000,19.6000004,0.9626,9656.42407,3347316.774,172508.1905
19038,5.541013706,40,2000,19.6499996,0.9615,10468.50447,3347316.774,173415.5117
19039,5.545175835,40,2000,19.6917,0.9574,10585.69211,3347316.774,174322.8329
19040,5.465706109,40,2000,19.7542,0.9582,10269.90381,3347316.774,175230.154
19041,5.462579974,40,2000,19.7292004,0.9586,10190.73872,3347316.774,177952.1175
19042,5.569045817,40,2000,19.7000008,0.9559,10424.10394,3347316.774,181581.4022
19043,5.489737804,40,2000,19.625,0.9572,10238.90776,3347316.774,183396.0446
19044,5.44946257,40,2000,19.6208,0.9581,10069.8528,3347316.774,187025.3292
19045,5.459899726,40,2000,19.6417007,0.9547,10065.36568,3347316.774,187932.6504
19046,5.390337687,40,2000,19.6375008,0.9497,9978.108462,3347316.774,188839.9716
19047,5.543041026,40,2000,19.6457996,0.9457,10455.37532,3347316.774,189747.2927
19048,5.551689114,40,2000,19.6791992,0.9448,10505.8818,3347316.774,190654.6139
19049,5.559466186,40,2000,19.6875,0.9421,10719.5436,3347316.774,191561.9351
19050,5.561291147,40,2000,19.6583004,0.9443,10846.71316,3347316.774,192469.2562
19051,5.583969823,40,2000,19.6583004,0.9424,10655.34789,3347316.774,193376.5774
19052,5.31525362,40,2000,19.6583004,0.9405,9988.838086,3347316.774,195191.2197
19053,5.439863494,40,2000,19.6541996,0.9388,10146.96115,3347316.774,196098.5409
19054,5.468036687,40,2000,19.6583004,0.936,10549.08876,3347316.774,197005.8621
19055,5.678742355,40,2000,19.6541996,0.9342,10977.77517,3347316.774,197913.1833
19056,5.603817387,40,2000,19.6417007,0.9362,10698.98133,3347316.774,198820.5044
19057,5.576086963,40,2000,19.625,0.9336,10806.16226,3347316.774,201542.4679
19058,5.59053365,40,2000,19.6333008,0.9316,10871.32756,3347316.774,202449.7891
19059,5.407426229,40,2000,19.6292,0.9317,10356.66211,3347316.774,203357.1103
19060,5.497547585,40,2000,19.625,0.9293,10394.04216,3347316.774,206986.3949
19061,5.508338723,40,2000,19.6208,0.9284,10462.20178,3347316.774,207893.7161
19062,5.711815721,40,2000,19.6417007,0.9243,11211.05216,3347316.774,209708.3584
19063,5.512988664,40,2000,19.6375008,0.9199,10546.88455,3347316.774,215152.2855
19064,5.565092115,40,2000,19.6625004,0.9142,10835.52006,3347316.774,216059.6066
19065,5.648636845,40,2000,19.6375008,0.9138,11066.7899,3347316.774,217874.249
19066,5.497693707,40,2000,19.6417007,0.914,10495.38864,3347316.774,218781.5701
19067,5.673931441,40,2000,19.6541996,0.9184,11240.26697,3347316.774,219688.8913
19068,5.431804002,40,2000,19.6541996,0.9163,10375.6374,3347316.774,220596.2125
19069,5.67649602,40,2000,19.6457996,0.9137,11251.0012,3347316.774,221503.5336
19070,5.787332281,40,2000,19.6499996,0.9086,11517.31316,3347316.774,222410.8548
19071,5.577927737,40,2000,19.6707993,0.9059,11077.12119,3347316.774,223318.176
19072,5.700432386,40,2000,19.6625004,0.9064,11451.4632,3347316.774,226040.1395
19073,5.588940666,40,2000,19.6791992,0.9049,11035.09546,3347316.774,227854.7818
19074,5.841549505,40,2000,19.7000008,0.9001,11709.43349,3347316.774,230576.7453
19075,5.666492941,40,2000,19.7042007,0.8986,11443.02694,3347316.774,232391.3877
19076,5.743420953,40,2000,19.7042007,0.8968,11509.13005,3347316.774,235113.3512
19077,5.619219264,40,2000,19.7042007,0.8999,11150.47006,3347316.774,236927.9935
19078,5.687353459,40,2000,19.7042007,0.8996,11495.16383,3347316.774,237835.3147
19079,5.697554245,40,2000,19.6875,0.8967,11481.4915,3347316.774,238742.6358
19080,5.718417051,40,2000,19.7000008,0.8939,11499.70527,3347316.774,239649.957
19081,5.72994857,40,2000,19.7542,0.892,11464.8514,3347316.774,241464.5994
19082,5.869048569,40,2000,19.7374992,0.8946,12075.58072,3347316.774,245093.884
19083,5.657662787,40,2000,19.7458,0.8945,11484.71445,3347316.774,247815.8475
19084,5.665409565,40,2000,19.7082996,0.8949,11276.57356,3347316.774,249630.4899
19085,5.732790095,40,2000,19.7124996,0.8927,11791.93123,3347316.774,250537.811
19086,5.942029826,40,2000,19.7124996,0.8876,12508.19862,3347316.774,254167.0957
19087,5.806404241,40,2000,19.7208004,0.8879,11923.57021,3347316.774,255074.4169
19088,5.792239238,40,2000,19.7332993,0.8793,11723.86824,3347316.774,264147.6286
19089,6.06968266,40,2000,19.7542,0.8744,12964.07841,3347316.774,269591.5556
19090,5.725201294,40,2000,19.7583008,0.8734,11854.4141,3347316.774,270498.8768
19091,5.775551906,40,2000,19.7667007,0.8735,12192.56366,3347316.774,271406.1979
19092,5.7919798,40,2000,19.7667007,0.8716,12108.58456,3347316.774,272313.5191
19093,5.674907365,40,2000,19.7625008,0.8716,11439.6374,3347316.774,273220.8403
19094,5.826352961,40,2000,19.7999992,0.8722,12147.44688,3347316.774,274128.1614
19095,5.889608216,40,2000,19.8374996,0.8685,12242.53425,3347316.774,276850.1249
19096,5.823012924,40,2000,19.8666992,0.8656,12199.15883,3347316.774,278664.7673
19097,5.821558125,40,2000,19.8999996,0.8649,12289.08557,3347316.774,279572.0884
19098,5.964854512,40,2000,19.9916992,0.8547,12967.84308,3347316.774,284108.6943
19099,5.917180048,40,2000,19.9832993,0.8512,12677.43933,3347316.774,285016.0155
19100,5.986562987,40,2000,20.0167007,0.8481,12913.55172,3347316.774,285923.3366
19101,5.911902253,40,2000,20.0167007,0.8482,12603.02688,3347316.774,286830.6578
19102,5.986890615,40,2000,20.0457993,0.8472,12788.76866,3347316.774,288645.3001
19103,5.999448778,40,2000,20.0583,0.8459,12940.02376,3347316.774,292274.5848
19104,5.999112652,40,2000,20.0541992,0.8437,12972.98754,3347316.774,293181.906
19105,5.668703861,40,2000,20.1166992,0.8406,11788.69743,3347316.774,297718.5118
19106,5.766293068,40,2000,20.1042004,0.8395,12125.66933,3347316.774,299533.1542
19107,6.009597826,40,2000,20.0874996,0.8452,12927.49734,3347316.774,304977.0812
19108,5.932343761,40,2000,20.0916996,0.8377,12690.31173,3347316.774,305884.4023
19109,5.914567698,40,2000,20.1499996,0.8342,12985.99807,3347316.774,312235.6505
19110,5.967039142,40,2000,20.0541992,0.8407,12840.75401,3347316.774,314957.614
19111,5.948577036,40,2000,19.9542007,0.8512,12932.88028,3347316.774,318586.8987
19112,5.929411494,40,2000,19.9291992,0.848,12739.46009,3347316.774,320401.541
19113,5.918420575,40,2000,19.9500008,0.848,12614.97007,3347316.774,321308.8622
19114,5.846020956,40,2000,19.9500008,0.8488,12390.80207,3347316.774,322216.1834
19115,5.854973463,40,2000,19.9375,0.8476,12343.95068,3347316.774,323123.5045
19116,5.984338596,40,2000,19.8999996,0.8503,12630.73709,3347316.774,324030.8257
19117,5.834882024,40,2000,19.8875008,0.8529,12285.72412,3347316.774,324938.1469
19118,5.749811156,40,2000,19.8875008,0.8511,11903.18669,3347316.774,325845.4681
19119,5.886932224,40,2000,19.8875008,0.8529,12476.22809,3347316.774,326752.7892
19120,5.97390159,40,2000,19.9958,0.8472,12919.19012,3347316.774,329474.7527
19121,6.001007927,40,2000,20.0167007,0.8414,13058.51464,3347316.774,334011.3586
19122,5.987397434,40,2000,19.9958,0.8407,12878.36046,3347316.774,334918.6797
19123,5.9557224,40,2000,19.9708004,0.8451,12787.77111,3347316.774,338547.9644
19124,5.728930063,40,2000,19.9500008,0.846,11855.66912,3347316.774,340362.6068
19125,5.813252689,40,2000,19.8875008,0.847,12182.82753,3347316.774,343084.5703
19126,5.831577223,40,2000,19.8666992,0.8468,12241.08889,3347316.774,345806.5338
19127,5.780052208,40,2000,19.8500004,0.8512,12191.97898,3347316.774,347621.1761
19128,5.905605087,40,2000,19.8208008,0.8515,12482.29448,3347316.774,349435.8184
19129,5.81919379,40,2000,19.8208008,0.8505,12211.84003,3347316.774,350343.1396
19130,5.848431131,40,2000,19.8332996,0.8491,12302.46196,3347316.774,353065.1031
19131,5.882721035,40,2000,19.8292007,0.8483,12470.50746,3347316.774,353972.4243
19132,5.905477794,40,2000,19.8208008,0.8484,12648.1255,3347316.774,354879.7455
19133,5.959606587,40,2000,19.8332996,0.8469,12587.25532,3347316.774,356694.3878
19134,5.827154216,40,2000,19.8292007,0.8476,12162.71977,3347316.774,358509.0301
19135,5.870131707,40,2000,19.8332996,0.8467,12471.98564,3347316.774,359416.3513
19136,5.816402273,40,2000,19.8250008,0.8501,12332.58087,3347316.774,360323.6725
19137,5.814718204,40,2000,19.8250008,0.8509,12230.89564,3347316.774,361230.9936
19138,5.864631135,40,2000,19.8125,0.8511,12249.7103,3347316.774,363045.636
19139,5.953627617,40,2000,19.8208008,0.848,12914.98442,3347316.774,364860.2783
19140,5.830552973,40,2000,19.8083,0.851,12176.6204,3347316.774,365767.5995
19141,5.757030357,40,2000,19.8041992,0.8524,11923.87809,3347316.774,366674.9206
19142,5.988981267,40,2000,19.8041992,0.8517,12906.05687,3347316.774,367582.2418
19143,6.038677325,40,2000,19.8083,0.8497,13053.01954,3347316.774,368489.563
19144,5.776187649,40,2000,19.8167,0.849,11865.44198,3347316.774,369396.8842
19145,6.106308888,40,2000,19.8208008,0.8452,13358.41615,3347316.774,370304.2053
19146,6.035758645,40,2000,19.8167,0.8472,13394.11197,3347316.774,371211.5265
19147,5.985623395,40,2000,19.8208008,0.8466,12855.81867,3347316.774,372118.8477
19148,5.967245253,40,2000,19.8250008,0.8436,13065.16236,3347316.774,373933.49
19149,5.998607898,40,2000,19.8250008,0.8429,12699.43157,3347316.774,374840.8112
19150,6.051642316,40,2000,19.8332996,0.845,12872.82672,3347316.774,376655.4535
19151,5.968382791,40,2000,19.9125004,0.8391,13093.54729,3347316.774,381192.0593
19152,6.060819459,40,2000,19.9167004,0.8376,13224.31861,3347316.774,382099.3805
19153,6.004692023,40,2000,19.9542007,0.8381,13150.79033,3347316.774,383914.0229
19154,6.084586801,40,2000,19.9458008,0.839,13745.55767,3347316.774,386635.9864
19155,5.897836456,40,2000,19.9750004,0.8391,12549.2626,3347316.774,387543.3075
19156,5.961605117,40,2000,20.0708008,0.8338,12907.75446,3347316.774,393894.5557
19157,6.038082055,40,2000,20.0708008,0.8317,13333.67962,3347316.774,394801.8769
19158,5.893521789,40,2000,20.0625,0.8343,12493.68878,3347316.774,395709.198
19159,5.995511376,40,2000,20.0291996,0.8375,12856.55923,3347316.774,396616.5192
19160,5.901335423,40,2000,19.9792004,0.8372,12781.23036,3347316.774,398431.1616
19161,6.065445473,40,2000,20.0083008,0.8362,13364.72495,3347316.774,399338.4827
19162,5.885908131,40,2000,20.0291996,0.8339,12686.18979,3347316.774,401153.1251
19163,5.964768279,40,2000,20.0583,0.8335,13041.14912,3347316.774,402060.4462
19164,6.066740105,40,2000,20.0708008,0.831,13357.67061,3347316.774,402967.7674
19165,6.044347488,40,2000,20.0832996,0.8307,13109.46472,3347316.774,403875.0886
19166,5.965422849,40,2000,20.1042004,0.8288,12765.66787,3347316.774,404782.4097
19167,6.074462958,40,2000,20.1166992,0.828,13561.57938,3347316.774,405689.7309
19168,6.055804803,40,2000,20.125,0.8278,13253.8674,3347316.774,406597.0521
19169,5.936694783,40,2000,20.1457996,0.8296,12820.9611,3347316.774,407504.3732
19170,5.933290369,40,2000,20.1375008,0.8291,13024.44952,3347316.774,409319.0156
19171,6.10608768,40,2000,20.1457996,0.8269,13607.6,3347316.774,410226.3367
19172,6.081681248,40,2000,20.1541996,0.8287,13635.96846,3347316.774,411133.6579
19173,6.249495682,40,2000,20.1707993,0.826,14112.00328,3347316.774,412040.9791
19174,6.217853617,40,2000,20.1791992,0.8256,13726.81838,3347316.774,412948.3003
19175,5.926932298,40,2000,20.2000008,0.8278,12815.36456,3347316.774,413855.6214
19176,6.032373083,40,2000,20.2374992,0.8244,13588.71018,3347316.774,414762.9426
19177,5.96854633,40,2000,20.2625008,0.8236,12990.90471,3347316.774,415670.2638
19178,6.120980668,40,2000,20.2957993,0.8219,13495.0137,3347316.774,417484.9061
19179,6.160726686,40,2000,20.8917007,0.7704,14319.99905,3347316.774,442889.8988
19180,6.227065357,40,2000,20.7458,0.7591,14598.25049,3347316.774,452870.4317
19181,6.264094761,40,2000,20.7667007,0.7554,14815.11982,3347316.774,457407.0375
19182,5.415189029,40,2000,20.0291996,0.9781,9936.038624,3346409.453,53649.11742
19183,5.490251952,40,2000,19.9500008,0.9835,10052.4687,3346409.453,58185.72326
19184,5.289027494,40,2000,19.8999996,0.9935,9345.371854,3346409.453,60000.3656
19185,5.251355453,40,2000,19.8500004,1.0004,9368.404456,3346409.453,61815.00794
19186,5.409830265,40,2000,19.7667007,1.0049,9763.81473,3346409.453,62722.32911
19187,5.340548434,40,2000,19.6667004,1.0088,9458.917837,3346409.453,63629.65028
19188,5.385207437,40,2000,19.6541996,1.0026,9494.568377,3346409.453,64536.97144
19189,5.366132799,40,2000,19.6166992,0.9983,9592.708314,3346409.453,65444.29261
19190,5.310657329,40,2000,19.5792007,0.9981,9339.481327,3346409.453,66351.61378
19191,5.364104038,40,2000,19.5583,0.9978,9468.146214,3346409.453,67258.93495
19192,5.27255062,40,2000,19.5499992,0.9955,9326.691422,3346409.453,68166.25612
19193,5.416391608,40,2000,19.5708008,0.9948,9714.435524,3346409.453,69980.89846
19194,5.261443894,40,2000,19.5541992,0.9969,9162.825033,3346409.453,70888.21963
19195,5.325381292,40,2000,19.5583,0.9992,9552.01581,3346409.453,71795.54079
19196,5.399036437,40,2000,19.5541992,1.0005,9731.78754,3346409.453,72702.86196
19197,5.354850481,40,2000,19.5541992,0.9984,9417.118484,3346409.453,73610.18313
19198,5.227787202,40,2000,19.5457993,0.9976,9138.840869,3346409.453,74517.5043
19199,5.352555372,40,2000,19.5417004,0.9961,9526.769575,3346409.453,75424.82547
19200,5.27972585,40,2000,19.5375004,0.9969,9369.205702,3346409.453,76332.14664
19201,5.359811268,40,2000,19.5499992,0.9992,9682.878025,3346409.453,77239.46781
19202,5.28177387,40,2000,19.5291996,1.0023,9292.788595,3346409.453,78146.78898
19203,5.224704485,40,2000,19.5457993,1.0027,9126.807788,3346409.453,79054.11014
19204,5.167161337,40,2000,19.5291996,1.0048,8958.325125,3346409.453,79961.43131
19205,5.332647082,40,2000,19.5291996,1.0073,9360.941189,3346409.453,80868.75248
19206,5.327821584,40,2000,19.5625,1.0062,9448.923938,3346409.453,81776.07365
19207,5.330078438,40,2000,19.5708008,1.0056,9458.973747,3346409.453,82683.39482
19208,5.295421199,40,2000,19.5708008,1.0086,9373.126344,3346409.453,83590.71599
19209,5.303708624,40,2000,19.5625,1.0083,9323.406141,3346409.453,84498.03716
19210,5.357146448,40,2000,19.5750008,1.0068,9694.487107,3346409.453,85405.35833
19211,5.187413613,40,2000,19.6000004,1.0065,9143.351119,3346409.453,86312.67949
19212,5.259136284,40,2000,19.5625,1.0082,9151.30692,3346409.453,87220.00066
19213,5.397506504,40,2000,19.5667,1.0086,9564.767985,3346409.453,88127.32183
19214,5.270448965,40,2000,19.5958004,1.0081,9265.204493,3346409.453,89034.643
19215,5.308154734,40,2000,19.6042004,1.0067,9323.215439,3346409.453,89941.96417
19216,5.265534697,40,2000,19.6166992,1.0103,9252.571175,3346409.453,90849.28534
19217,5.271542377,40,2000,19.6667004,1.0068,9278.030147,3346409.453,92663.92768
19218,5.245519037,40,2000,19.6707993,1.0048,9225.316869,3346409.453,93571.24884
19219,5.223836014,40,2000,19.7292004,1.0088,9161.744916,3346409.453,98107.85469
19220,5.233420276,40,2000,19.7124996,1.0069,9137.951842,3346409.453,99015.17586
19221,5.409090656,40,2000,19.7000008,1.0065,9663.121845,3346409.453,99922.49703
19222,5.272427406,40,2000,19.6749992,0.9886,9530.461676,3346409.453,107181.0664
19223,5.423235435,40,2000,19.6541996,0.9868,10049.90029,3346409.453,108088.3875
19224,5.374437107,40,2000,19.6457996,0.9866,9591.756077,3346409.453,108995.7087
19225,5.383324721,40,2000,19.6417007,0.9785,9657.210536,3346409.453,109903.0299
19226,5.362321491,40,2000,19.625,0.9784,9598.344292,3346409.453,110810.3511
19227,5.527120556,40,2000,19.6375008,0.9752,10232.59584,3346409.453,111717.6722
19228,5.407482321,40,2000,19.6208,0.9747,9990.253482,3346409.453,113532.3146
19229,5.295872682,40,2000,19.6082993,0.9695,9676.111649,3346409.453,116254.2781
19230,5.371980403,40,2000,19.6082993,0.9661,9978.090912,3346409.453,117161.5992
19231,5.450758447,40,2000,19.6166992,0.9664,10213.3731,3346409.453,118068.9204
19232,5.460894763,40,2000,19.6292,0.967,10167.00256,3346409.453,118976.2416
19233,5.396947994,40,2000,19.6375008,0.9649,10050.51656,3346409.453,119883.5627
19234,5.331797692,40,2000,19.625,0.9671,9584.449007,3346409.453,120790.8839
19235,5.527188983,40,2000,19.6124992,0.9687,10192.12907,3346409.453,121698.2051
19236,5.494395752,40,2000,19.6124992,0.967,10391.13402,3346409.453,122605.5262
19237,5.407972731,40,2000,19.6166992,0.9645,9994.010649,3346409.453,123512.8474
19238,5.456337253,40,2000,19.5916996,0.9628,10006.8231,3346409.453,124420.1686
19239,5.254378554,40,2000,19.5708008,0.9631,9400.646294,3346409.453,127142.1321
19240,5.373224394,40,2000,19.5583,0.9642,9863.165887,3346409.453,128956.7744
19241,5.428613509,40,2000,19.5750008,0.9607,10037.85086,3346409.453,130771.4168
19242,5.408164927,40,2000,19.5874996,0.9599,9914.068773,3346409.453,132586.0591
19243,5.377492689,40,2000,19.5874996,0.9567,9746.763447,3346409.453,138937.3073
19244,5.493452861,40,2000,19.625,0.9569,10220.2845,3346409.453,140751.9496
19245,5.439548276,40,2000,19.6333008,0.9566,10143.57973,3346409.453,141659.2708
19246,5.414849527,40,2000,19.6333008,0.9559,10002.40321,3346409.453,142566.592
19247,5.537237931,40,2000,19.6625004,0.9557,10468.16005,3346409.453,143473.9131
19248,5.613121233,40,2000,19.7000008,0.9547,10979.5018,3346409.453,146195.8766
19249,5.359314085,40,2000,19.6749992,0.9543,9789.205744,3346409.453,147103.1978
19250,5.442692782,40,2000,19.6208,0.9547,10093.25321,3346409.453,148010.519
19251,5.532968021,40,2000,19.6042004,0.9567,10378.40153,3346409.453,148917.8401
19252,5.333023544,40,2000,19.5958004,0.9576,9595.964564,3346409.453,149825.1613
19253,5.411563935,40,2000,19.5958004,0.9582,9912.377154,3346409.453,150732.4825
19254,5.522661629,40,2000,19.5958004,0.9562,10515.52833,3346409.453,153454.446
19255,5.411116896,40,2000,19.5916996,0.958,10085.85485,3346409.453,154361.7672
19256,5.480057394,40,2000,19.5792007,0.9578,10183.58191,3346409.453,155269.0883
19257,5.466440306,40,2000,19.5832996,0.9576,10174.1845,3346409.453,156176.4095
19258,5.403350345,40,2000,19.5832996,0.9577,9964.630824,3346409.453,157083.7307
19259,5.531273352,40,2000,19.5625,0.9588,10386.09075,3346409.453,157991.0518
19260,5.400712715,40,2000,19.5541992,0.9587,9857.689658,3346409.453,158898.373
19261,5.579292878,40,2000,19.5874996,0.9601,10415.21951,3346409.453,159805.6942
19262,5.516208072,40,2000,19.5958004,0.9616,10409.74281,3346409.453,160713.0153
19263,5.499424135,40,2000,19.5874996,0.9615,10279.79084,3346409.453,161620.3365
19264,5.413871205,40,2000,19.5874996,0.9621,9880.897856,3346409.453,162527.6577
19265,5.386111137,40,2000,19.5832996,0.9632,9781.450967,3346409.453,164342.3
19266,5.385390337,40,2000,19.5792007,0.963,9992.339465,3346409.453,166156.9423
19267,5.67469474,40,2000,19.5750008,0.9606,10833.55934,3346409.453,167971.5847
19268,5.516597352,40,2000,19.5750008,0.9615,10389.11148,3346409.453,168878.9059
19269,5.498189257,40,2000,19.5874996,0.9644,10172.72866,3346409.453,169786.227
19270,5.379001275,40,2000,19.6000004,0.9665,9878.71394,3346409.453,170693.5482
19271,5.362523294,40,2000,19.6417007,0.9644,9867.211353,3346409.453,172508.1905
19272,5.451873377,40,2000,19.6707993,0.9585,10116.98907,3346409.453,173415.5117
19273,5.450032425,40,2000,19.7082996,0.9567,10315.40761,3346409.453,174322.8329
19274,5.42981005,40,2000,19.7707996,0.9576,10250.91029,3346409.453,177044.7964
19275,5.498309819,40,2000,19.7625008,0.9556,10374.38999,3346409.453,177952.1175
19276,5.555907671,40,2000,19.75,0.9553,10474.93709,3346409.453,178859.4387
19277,5.552439846,40,2000,19.7166996,0.9633,10590.49854,3346409.453,180674.081
19278,5.49212171,40,2000,19.7000008,0.9564,10318.91292,3346409.453,182488.7234
19279,5.344125146,40,2000,19.6375008,0.9576,9899.641041,3346409.453,185210.6869
19280,5.373486198,40,2000,19.6499996,0.9527,9634.692421,3346409.453,187025.3292
19281,5.515776321,40,2000,19.6625004,0.9503,10352.29583,3346409.453,187932.6504
19282,5.541733705,40,2000,19.6541996,0.9499,10538.73864,3346409.453,188839.9716
19283,5.541985444,40,2000,19.6707993,0.9484,10734.88019,3346409.453,189747.2927
19284,5.492102123,40,2000,19.6791992,0.9466,10236.82841,3346409.453,191561.9351
19285,5.45754266,40,2000,19.6625004,0.9446,10176.26632,3346409.453,192469.2562
19286,5.498607753,40,2000,19.6707993,0.9422,10378.19568,3346409.453,193376.5774
19287,5.579644483,40,2000,19.6667004,0.9428,10490.53036,3346409.453,194283.8986
19288,5.412888002,40,2000,19.6541996,0.9419,9924.39902,3346409.453,195191.2197
19289,5.593800907,40,2000,19.6667004,0.9403,10831.75261,3346409.453,196098.5409
19290,5.536318276,40,2000,19.6625004,0.9393,10533.11048,3346409.453,197005.8621
19291,5.478133316,40,2000,19.6499996,0.9407,10244.88935,3346409.453,197913.1833
19292,5.521912706,40,2000,19.6625004,0.9343,10705.32195,3346409.453,199727.8256
19293,5.498037521,40,2000,19.6541996,0.9348,10393.57904,3346409.453,200635.1468
19294,5.551456455,40,2000,19.6292,0.9351,10582.81132,3346409.453,202449.7891
19295,5.463597497,40,2000,19.6499996,0.9283,10484.0749,3346409.453,206079.0738
19296,5.543442344,40,2000,19.6457996,0.927,10606.96517,3346409.453,206986.3949
19297,5.501581254,40,2000,19.6583004,0.9217,10398.6667,3346409.453,208801.0373
19298,5.593507014,40,2000,19.6583004,0.9176,10915.68485,3346409.453,216059.6066
19299,5.730587023,40,2000,19.6583004,0.9153,11453.95415,3346409.453,216966.9278
19300,5.756346384,40,2000,19.6707993,0.9146,11672.00437,3346409.453,217874.249
19301,5.51831201,40,2000,19.6749992,0.9142,10554.74999,3346409.453,218781.5701
19302,5.63385311,40,2000,19.6707993,0.9159,10886.9528,3346409.453,219688.8913
19303,5.537422778,40,2000,19.6583004,0.9154,10772.55516,3346409.453,220596.2125
19304,5.52964991,40,2000,19.6667004,0.9158,10705.54706,3346409.453,221503.5336
19305,5.620796234,40,2000,19.6667004,0.9116,10856.06342,3346409.453,222410.8548
19306,5.717166846,40,2000,19.6625004,0.9074,11433.92253,3346409.453,223318.176
19307,5.690059236,40,2000,19.6875,0.9064,11167.94487,3346409.453,224225.4971
19308,5.487339659,40,2000,19.6875,0.9038,10587.70231,3346409.453,226040.1395
19309,5.718234728,40,2000,19.7042007,0.9041,11486.37455,3346409.453,227854.7818
19310,5.648386161,40,2000,19.6958008,0.9036,11259.96757,3346409.453,228762.103
19311,5.599830434,40,2000,19.7124996,0.9005,11189.53591,3346409.453,229669.4242
19312,5.708903182,40,2000,19.7124996,0.9001,11375.83861,3346409.453,230576.7453
19313,5.613056287,40,2000,19.7166996,0.8981,11189.98831,3346409.453,235113.3512
19314,5.594164663,40,2000,19.7292004,0.8924,11251.84198,3346409.453,240557.2782
19315,5.587126737,40,2000,19.7542,0.8923,10994.05714,3346409.453,242371.9205
19316,5.794059147,40,2000,19.7583008,0.8929,11820.69782,3346409.453,244186.5629
19317,5.605970332,40,2000,19.7625008,0.8938,11112.63772,3346409.453,245093.884
19318,5.879496735,40,2000,19.7542,0.8928,12027.21809,3346409.453,246001.2052
19319,5.670225589,40,2000,19.7791996,0.8923,11328.78062,3346409.453,246908.5264
19320,5.732914392,40,2000,19.7707996,0.8918,11669.493,3346409.453,248723.1687
19321,5.695662791,40,2000,19.7583008,0.8957,11520.02786,3346409.453,249630.4899
19322,5.697051014,40,2000,19.7250004,0.8945,11321.61672,3346409.453,250537.811
19323,5.77474805,40,2000,19.7374992,0.8939,11666.13829,3346409.453,251445.1322
19324,5.699211432,40,2000,19.7416992,0.894,11382.39953,3346409.453,252352.4534
19325,5.659789073,40,2000,19.7292004,0.8932,11402.7862,3346409.453,253259.7745
19326,5.819859035,40,2000,19.7542,0.8878,11880.0342,3346409.453,255074.4169
19327,5.718628983,40,2000,19.7292004,0.8786,11684.68226,3346409.453,265054.9497
19328,5.733688927,40,2000,19.7416992,0.8778,11609.12377,3346409.453,267776.9132
19329,5.806000956,40,2000,19.75,0.8774,11896.88808,3346409.453,268684.2344
19330,5.830454314,40,2000,19.7749996,0.8758,11961.70396,3346409.453,272313.5191
19331,5.800264387,40,2000,19.8041992,0.87,12075.17064,3346409.453,275035.4826
19332,5.8622158,40,2000,19.8416996,0.8701,12294.32098,3346409.453,276850.1249
19333,5.847523965,40,2000,19.9249992,0.8633,12349.03045,3346409.453,280479.4096
19334,5.857360414,40,2000,19.9417,0.8593,12432.55421,3346409.453,282294.0519
